 wikidataURI,"label"
 http://www.wikidata.org/entity/Q16334091,"Zagožen, Franc"
 http://www.wikidata.org/entity/Q60022695,"Zahn, Josef"
 http://www.wikidata.org/entity/Q12789360,"Zaitz, Frank"
 http://www.wikidata.org/entity/Q18507984,"Zajc - Satler, Jadranka"
 http://www.wikidata.org/entity/Q1159458,"Zajc, Dane"
 http://www.wikidata.org/entity/Q12788211,"Zajec, Edvard"
 http://www.wikidata.org/entity/Q14698729,"Zajec, Franc Ksaver"
 http://www.wikidata.org/entity/Q3501373,"Zajec, Ivan"
 http://www.wikidata.org/entity/Q12792130,"Zajec, Janez"
 http://www.wikidata.org/entity/Q12787616,"Zakotnik, Dizma"
 http://www.wikidata.org/entity/Q12792908,"Zakovšek, Jože"
 http://www.wikidata.org/entity/Q5348222,"Zakrajšek, Egon"
 http://www.wikidata.org/entity/Q12789018,"Zakrajšek, Fran"
 http://www.wikidata.org/entity/Q18508057,"Zakrajšek, Josie"
 http://www.wikidata.org/entity/Q19937873,"Zakrajšek, Kazimir"
 http://www.wikidata.org/entity/Q18642986,"Zakrajšek, Mileva"
 http://www.wikidata.org/entity/Q12805699,"Zalar, Viktor"
 http://www.wikidata.org/entity/Q12805790,"Zaletel, Vinko"
 http://www.wikidata.org/entity/Q18488261,"Zalokar, Alojz"
 http://www.wikidata.org/entity/Q17379505,"Zalokar, Janez"
 http://www.wikidata.org/entity/Q12793149,"Zalokar, Jurij"
 http://www.wikidata.org/entity/Q18507420,"Zamejic, Andrej"
 http://www.wikidata.org/entity/Q18529479,"Zamlik, Franc"
 http://www.wikidata.org/entity/Q19937878,"Zangerl, Mansuetus"
 http://www.wikidata.org/entity/Q16658330,"Zaplotnik, Janez"
 http://www.wikidata.org/entity/Q12792606,"Zaplotnik, John"
 http://www.wikidata.org/entity/Q1687700,"Zaplotnik, Nejc"
 http://www.wikidata.org/entity/Q12786197,"Zarnik, Boris"
 http://www.wikidata.org/entity/Q18529724,"Zarnik, Ivan"
 http://www.wikidata.org/entity/Q12796697,"Zarnik, Miljutin"
 http://www.wikidata.org/entity/Q9296657,"Zarnik, Valentin"
 http://www.wikidata.org/entity/Q12806767,"Zarnik, Zora"
 http://www.wikidata.org/entity/Q60022570,"Zathey, Hugo"
 http://www.wikidata.org/entity/Q18507545,"Zavadil, Antonín"
 http://www.wikidata.org/entity/Q60022514,"Zavadlal, Mihael"
 http://www.wikidata.org/entity/Q12792914,"Zavertnik, Josip"
 http://www.wikidata.org/entity/Q18529343,"Zavrnik, Fran"
 http://www.wikidata.org/entity/Q60022361,"Zavrnik, Velimir"
 http://www.wikidata.org/entity/Q12800557,"Završnik, Rudi"
 http://www.wikidata.org/entity/Q18604401,"Zazula, Jožef"
 http://www.wikidata.org/entity/Q27865143,"Zbačnik, Alojzij"
 http://www.wikidata.org/entity/Q17351194,"Zbašnik, Fran"
 http://www.wikidata.org/entity/Q23011518,"Zbašnik, France"
 http://www.wikidata.org/entity/Q18507529,"Zdešar, Anton"
 http://www.wikidata.org/entity/Q12790886,"Zdešar, Henrik"
 http://www.wikidata.org/entity/Q18604235,"Zdolšek, Josip"
 http://www.wikidata.org/entity/Q12800558,"Zdolšek, Rudolf"
 http://www.wikidata.org/entity/Q18644894,"Zdovc, Pavel"
 http://www.wikidata.org/entity/Q12789338,"Zdravič, Franjo"
 http://www.wikidata.org/entity/Q60022347,"Zeckl, Joseph Anton"
 http://www.wikidata.org/entity/Q6874120,"Zei, Miroslav"
 http://www.wikidata.org/entity/Q12806721,"Zei, Zlatko"
 http://www.wikidata.org/entity/Q12796009,"Zeichen, Martin"
 http://www.wikidata.org/entity/Q60022286,"Zeit, Anton"
 http://www.wikidata.org/entity/Q12787306,"Zelen, Danilo"
 http://www.wikidata.org/entity/Q48296589,"Zelenik - Blatnik, Marija"
 http://www.wikidata.org/entity/Q18529502,"Zelenik, Franc"
 http://www.wikidata.org/entity/Q18608672,"Zelenko, Karel"
 http://www.wikidata.org/entity/Q12791672,"Zelko, Ivan"
 http://www.wikidata.org/entity/Q60022130,"Zelli, Rafael"
 http://www.wikidata.org/entity/Q12792915,"Zemljak, Jože"
 http://www.wikidata.org/entity/Q18508046,"Zemljan, Jerica"
 http://www.wikidata.org/entity/Q3504069,"Zemljarič, Janez"
 http://www.wikidata.org/entity/Q12786384,"Zemljič, Branko"
 http://www.wikidata.org/entity/Q12795782,"Zemljič, Marijan"
 http://www.wikidata.org/entity/Q18644606,"Zemljič, Matija"
 http://www.wikidata.org/entity/Q12805977,"Zemljič, Vlasto"
 http://www.wikidata.org/entity/Q18627626,"Zepič, Ludvik"
 http://www.wikidata.org/entity/Q12784547,"Zergol, Andrej"
 http://www.wikidata.org/entity/Q60022114,"Zergol, Franz Wilhelm"
 http://www.wikidata.org/entity/Q12792196,"Zerzer, Janko"
 http://www.wikidata.org/entity/Q12805211,"Zeschko, Valentin"
 http://www.wikidata.org/entity/Q21548287,"Zettin, Jovita"
 http://www.wikidata.org/entity/Q12784903,"Zevnik, Anton"
 http://www.wikidata.org/entity/Q12805788,"Zevnik, Vinko"
 http://www.wikidata.org/entity/Q60022312,"Zečević, Momčilo"
 http://www.wikidata.org/entity/Q19937930,"Zgonik, Mavricij"
 http://www.wikidata.org/entity/Q16737392,"Zhesnik, Anton"
 http://www.wikidata.org/entity/Q18529725,"Zhuber, Ivan"
 http://www.wikidata.org/entity/Q12792737,"Zidanšek, Josip"
 http://www.wikidata.org/entity/Q12792738,"Zidanšek, Josip"
 http://www.wikidata.org/entity/Q10863559,"Zidanšek, Miloš"
 http://www.wikidata.org/entity/Q18502372,"Zidar, Anica"
 http://www.wikidata.org/entity/Q18604236,"Zidar, Josip"
 http://www.wikidata.org/entity/Q18644735,"Zidar, Milovan"
 http://www.wikidata.org/entity/Q18644793,"Zidar, Miroslav"
 http://www.wikidata.org/entity/Q12792750,"Zidarič, Joso"
 http://www.wikidata.org/entity/Q60022073,"Ziegler, Franc Andrej"
 http://www.wikidata.org/entity/Q60022068,"Ziegler, Franz Ludwig"
 http://www.wikidata.org/entity/Q60022057,"Ziegler, Johannes"
 http://www.wikidata.org/entity/Q12805698,"Ziernfeld, Viktor"
 http://www.wikidata.org/entity/Q12784497,"Ziherl, Ana"
 http://www.wikidata.org/entity/Q11211618,"Ziherl, Boris"
 http://www.wikidata.org/entity/Q18643105,"Ziherl, Vanda"
 http://www.wikidata.org/entity/Q18529726,"Zika, Ivan"
 http://www.wikidata.org/entity/Q16086147,"Ziková, Zdenka"
 http://www.wikidata.org/entity/Q60022028,"Zima, Janez"
 http://www.wikidata.org/entity/Q18627637,"Zima, Luka"
 http://www.wikidata.org/entity/Q9079589,"Zimic, Stanislav"
 http://www.wikidata.org/entity/Q59978496,"Zimmermann, Ignac Franc"
 http://www.wikidata.org/entity/Q12786385,"Zinauer, Branko"
 http://www.wikidata.org/entity/Q18519811,"Zingiesser, Blaž"
 http://www.wikidata.org/entity/Q18644774,"Zlatnar, Mirko"
 http://www.wikidata.org/entity/Q15729893,"Zlatnar, Peter"
 http://www.wikidata.org/entity/Q3499475,"Zlobec, Ciril"
 http://www.wikidata.org/entity/Q17249038,"Zlobec, Jaša"
 http://www.wikidata.org/entity/Q18644895,"Zlobec, Pavel"
 http://www.wikidata.org/entity/Q18529506,"Zmazek, Franc"
 http://www.wikidata.org/entity/Q18507821,"Znidarčič, Asta"
 http://www.wikidata.org/entity/Q12792210,"Znojilšek, Janž"
 http://www.wikidata.org/entity/Q18529761,"Zobec, Ivo"
 http://www.wikidata.org/entity/Q12800696,"Zobec, Salvator"
 http://www.wikidata.org/entity/Q18646341,"Zobec, Živko"
 http://www.wikidata.org/entity/Q6372422,"Zois, Karel Filip Evgen"
 http://www.wikidata.org/entity/Q12796476,"Zois, Michelangelo"
 http://www.wikidata.org/entity/Q200509,"Zois, Žiga"
 http://www.wikidata.org/entity/Q19840881,"Zollikofer, Theobald"
 http://www.wikidata.org/entity/Q12792137,"Zor, Janez"
 http://www.wikidata.org/entity/Q18608713,"Zor, Leopold"
 http://www.wikidata.org/entity/Q12805791,"Zor, Vinko"
 http://www.wikidata.org/entity/Q12784389,"Zoratti, Alojz"
 http://www.wikidata.org/entity/Q12784685,"Zoratti, Angelo"
 http://www.wikidata.org/entity/Q12802903,"Zore, Slavko"
 http://www.wikidata.org/entity/Q12789201,"Zorec, Franc"
 http://www.wikidata.org/entity/Q17351196,"Zorec, Ivan"
 http://www.wikidata.org/entity/Q12792136,"Zorec, Janez"
 http://www.wikidata.org/entity/Q12807043,"Zorec, Črtomir"
 http://www.wikidata.org/entity/Q7939030,"Zorko, Vlasta"
 http://www.wikidata.org/entity/Q18529727,"Zorman, Ivan"
 http://www.wikidata.org/entity/Q6097836,"Zorman, Ivan"
 http://www.wikidata.org/entity/Q6099241,"Zorman, Ivo"
 http://www.wikidata.org/entity/Q18608704,"Zorman, Leon"
 http://www.wikidata.org/entity/Q12784405,"Zorn, Alojzij Matija"
 http://www.wikidata.org/entity/Q12789140,"Zorn, Franc Matej"
 http://www.wikidata.org/entity/Q12790984,"Zorn, Hilarij"
 http://www.wikidata.org/entity/Q12792913,"Zorn, Jože"
 http://www.wikidata.org/entity/Q18507534,"Zorn, Tone"
 http://www.wikidata.org/entity/Q19937948,"Zornik, Klavdij Ivan"
 http://www.wikidata.org/entity/Q12798050,"Zornik, Oskar"
 http://www.wikidata.org/entity/Q12795269,"Zorzut, Ludvik"
 http://www.wikidata.org/entity/Q12791658,"Zorè, Ivan Nepomuk"
 http://www.wikidata.org/entity/Q18587124,"Zorè, Janez Evangelist"
 http://www.wikidata.org/entity/Q12803376,"Zorčič, Stane"
 http://www.wikidata.org/entity/Q12797226,"Zrimšek, Nada"
 http://www.wikidata.org/entity/Q18488267,"Zuffar, Alojz"
 http://www.wikidata.org/entity/Q12786198,"Zulian, Boris"
 http://www.wikidata.org/entity/Q12786682,"Zulliani, Candido Danielle Silvestro"
 http://www.wikidata.org/entity/Q18488269,"Zupan, Alojz"
 http://www.wikidata.org/entity/Q18507535,"Zupan, Anton"
 http://www.wikidata.org/entity/Q12787841,"Zupan, Drago"
 http://www.wikidata.org/entity/Q12789264,"Zupan, Fran"
 http://www.wikidata.org/entity/Q12789263,"Zupan, France"
 http://www.wikidata.org/entity/Q18529585,"Zupan, Ignacij"
 http://www.wikidata.org/entity/Q12792601,"Zupan, Ivan"
 http://www.wikidata.org/entity/Q12791884,"Zupan, Jakob"
 http://www.wikidata.org/entity/Q3806318,"Zupan, Jakob Frančišek"
 http://www.wikidata.org/entity/Q12792135,"Zupan, Janez"
 http://www.wikidata.org/entity/Q12792917,"Zupan, Jože"
 http://www.wikidata.org/entity/Q18604429,"Zupan, Jože"
 http://www.wikidata.org/entity/Q18604404,"Zupan, Jožef"
 http://www.wikidata.org/entity/Q18608636,"Zupan, Jure"
 http://www.wikidata.org/entity/Q12793150,"Zupan, Jurij"
 http://www.wikidata.org/entity/Q12802728,"Zupan, Simon"
 http://www.wikidata.org/entity/Q18645485,"Zupan, Tomo"
 http://www.wikidata.org/entity/Q12805792,"Zupan, Vinko"
 http://www.wikidata.org/entity/Q4219729,"Zupan, Vitomil"
 http://www.wikidata.org/entity/Q12789196,"Zupanc, Franc"
 http://www.wikidata.org/entity/Q12792739,"Zupanc, Josip"
 http://www.wikidata.org/entity/Q5104036,"Zupanc, Lojze"
 http://www.wikidata.org/entity/Q12796015,"Zupanc, Martin"
 http://www.wikidata.org/entity/Q18502374,"Zupanec - Sodnik, Anica"
 http://www.wikidata.org/entity/Q12792414,"Zupanec, Jernej"
 http://www.wikidata.org/entity/Q18529762,"Zupanič, Ivo"
 http://www.wikidata.org/entity/Q930798,"Zupanič, Niko"
 http://www.wikidata.org/entity/Q12784907,"Zupančič, Anton"
 http://www.wikidata.org/entity/Q3743881,"Zupančič, Beno"
 http://www.wikidata.org/entity/Q4952986,"Zupančič, Boštjan Marija"
 http://www.wikidata.org/entity/Q12789200,"Zupančič, Franc"
 http://www.wikidata.org/entity/Q16115744,"Zupančič, Iva"
 http://www.wikidata.org/entity/Q12791811,"Zupančič, Jakob"
 http://www.wikidata.org/entity/Q12791888,"Zupančič, Jakob"
 http://www.wikidata.org/entity/Q18587268,"Zupančič, Janez"
 http://www.wikidata.org/entity/Q18587270,"Zupančič, Janez"
 http://www.wikidata.org/entity/Q18604348,"Zupančič, Jože"
 http://www.wikidata.org/entity/Q18608673,"Zupančič, Karel"
 http://www.wikidata.org/entity/Q18608735,"Zupančič, Katka"
 http://www.wikidata.org/entity/Q15658008,"Zupančič, Milena"
 http://www.wikidata.org/entity/Q18644776,"Zupančič, Mirko"
 http://www.wikidata.org/entity/Q18644811,"Zupančič, Mitja"
 http://www.wikidata.org/entity/Q663924,"Zupančič, Rihard"
 http://www.wikidata.org/entity/Q12805836,"Zupančič, Vita"
 http://www.wikidata.org/entity/Q106971,"Zupančič, Črtomir"
 http://www.wikidata.org/entity/Q12789197,"Zupet, Franc"
 http://www.wikidata.org/entity/Q18587272,"Zupet, Janez"
 http://www.wikidata.org/entity/Q18604237,"Zurc, Josip"
 http://www.wikidata.org/entity/Q12805754,"Zusner, Vincenc"
 http://www.wikidata.org/entity/Q12789386,"Zweifler, Franc"
 http://www.wikidata.org/entity/Q5478207,"Zwitter, Fran"
 http://www.wikidata.org/entity/Q12789283,"Zwitter, Franci"
 http://www.wikidata.org/entity/Q20522831,"Zwitter, Mirt"
 http://www.wikidata.org/entity/Q1326613,"Zwitter, Vinko"
 http://www.wikidata.org/entity/Q9368779,"Závada, Vilém"
 http://www.wikidata.org/entity/Q12792619,"Zöhrer, Josef"
 http://www.wikidata.org/entity/Q61827513,"Čabaj, Štefan"
 http://www.wikidata.org/entity/Q18487926,"Čadež, Adolf"
 http://www.wikidata.org/entity/Q4756079,"Čadež, Andrej"
 http://www.wikidata.org/entity/Q12784906,"Čadež, Anton"
 http://www.wikidata.org/entity/Q61827504,"Čadež, Danilo"
 http://www.wikidata.org/entity/Q12787808,"Čadež, Dragica"
 http://www.wikidata.org/entity/Q18529360,"Čadež, Franc"
 http://www.wikidata.org/entity/Q18507979,"Čadež, Ivanka"
 http://www.wikidata.org/entity/Q12795200,"Čadež, Lovrenc"
 http://www.wikidata.org/entity/Q12795784,"Čadež, Marjan"
 http://www.wikidata.org/entity/Q12805942,"Čadež, Vladimir"
 http://www.wikidata.org/entity/Q14922435,"Čadež, Špela"
 http://www.wikidata.org/entity/Q18643127,"Čadonič Špelič, Vida"
 http://www.wikidata.org/entity/Q29110565,"Čajka, Galina"
 http://www.wikidata.org/entity/Q12786200,"Čampa, Boris"
 http://www.wikidata.org/entity/Q17412605,"Čampa, Ivan"
 http://www.wikidata.org/entity/Q12792139,"Čandek, Janez"
 http://www.wikidata.org/entity/Q21209177,"Čančar, Vlatko"
 http://www.wikidata.org/entity/Q576589,"Čap, František"
 http://www.wikidata.org/entity/Q4721606,"Čar, Aleš"
 http://www.wikidata.org/entity/Q12792195,"Čar, Janko"
 http://www.wikidata.org/entity/Q18604351,"Čar, Jože"
 http://www.wikidata.org/entity/Q12795948,"Čar, Marko"
 http://www.wikidata.org/entity/Q18529730,"Čargo, Ivan"
 http://www.wikidata.org/entity/Q1754970,"Čarman, Anja"
 http://www.wikidata.org/entity/Q48322515,"Čarni, Andraž"
 http://www.wikidata.org/entity/Q5317765,"Čater, Dušan"
 http://www.wikidata.org/entity/Q65966791,"Čater, Herman"
 http://www.wikidata.org/entity/Q12800513,"Čačinovič, Rudi"
 http://www.wikidata.org/entity/Q12784619,"Čebašek, Andrej"
 http://www.wikidata.org/entity/Q12784618,"Čebokli, Andrej"
 http://www.wikidata.org/entity/Q18507425,"Čebul, Andrej"
 http://www.wikidata.org/entity/Q18565767,"Čebular, Jakob"
 http://www.wikidata.org/entity/Q59815429,"Čebulj Kadunc, Nina"
 http://www.wikidata.org/entity/Q18487948,"Čebulj, Albert"
 http://www.wikidata.org/entity/Q66368874,"Čebulj, Bojan"
 http://www.wikidata.org/entity/Q12792141,"Čebulj, Janez"
 http://www.wikidata.org/entity/Q3815836,"Čebulj, Klemen"
 http://www.wikidata.org/entity/Q73041357,"Čede, Jana"
 http://www.wikidata.org/entity/Q12792995,"Čede, Jožef"
 http://www.wikidata.org/entity/Q65966793,"Čeferin, Barbara"
 http://www.wikidata.org/entity/Q20522927,"Čeferin, Bernard"
 http://www.wikidata.org/entity/Q16737396,"Čeferin, Luka"
 http://www.wikidata.org/entity/Q19937993,"Čeferin, Peter"
 http://www.wikidata.org/entity/Q73041861,"Čeh, Boni"
 http://www.wikidata.org/entity/Q18507865,"Čeh, Darka"
 http://www.wikidata.org/entity/Q12796774,"Čeh, Miran"
 http://www.wikidata.org/entity/Q12784615,"Čehovin, Andrej"
 http://www.wikidata.org/entity/Q12788085,"Čehovin, Dušan"
 http://www.wikidata.org/entity/Q12795353,"Čehovin, Lučka"
 http://www.wikidata.org/entity/Q12803375,"Čehovin, Stane"
 http://www.wikidata.org/entity/Q61827499,"Čekuta, Vilko"
 http://www.wikidata.org/entity/Q18529508,"Čelešnik, Franc"
 http://www.wikidata.org/entity/Q12806083,"Čeligoj, Vojko"
 http://www.wikidata.org/entity/Q88384827,"Čelik, Tatjana"
 http://www.wikidata.org/entity/Q12791891,"Čemažar, Jakob"
 http://www.wikidata.org/entity/Q59772476,"Čemažar, Lojze"
 http://www.wikidata.org/entity/Q12791889,"Čenčur, Jakob"
 http://www.wikidata.org/entity/Q18644607,"Čep, Matija"
 http://www.wikidata.org/entity/Q12787842,"Čepar, Drago"
 http://www.wikidata.org/entity/Q16737398,"Čepe, Franc"
 http://www.wikidata.org/entity/Q12795696,"Čepe, Marica"
 http://www.wikidata.org/entity/Q18644974,"Čepič, Mirko"
 http://www.wikidata.org/entity/Q48403197,"Čeplak Mencin, Ralf"
 http://www.wikidata.org/entity/Q239269,"Čeplak, Jolanda"
 http://www.wikidata.org/entity/Q104524208,"Čepon, Anton"
 http://www.wikidata.org/entity/Q33128482,"Čerin, Bogo"
 http://www.wikidata.org/entity/Q18604238,"Čerin, Josip"
 http://www.wikidata.org/entity/Q104524219,"Čerin, Karel"
 http://www.wikidata.org/entity/Q3403285,"Čerin, Primož"
 http://www.wikidata.org/entity/Q12804259,"Čerin, Tomaž"
 http://www.wikidata.org/entity/Q73042005,"Čerle, Ivo"
 http://www.wikidata.org/entity/Q73042073,"Čermak, Vlado"
 http://www.wikidata.org/entity/Q6502765,"Čermelj, Lavo"
 http://www.wikidata.org/entity/Q61827492,"Čermelj, Peter"
 http://www.wikidata.org/entity/Q61827477,"Čermelj, Viktor"
 http://www.wikidata.org/entity/Q29860957,"Čermák, Jiří"
 http://www.wikidata.org/entity/Q12804304,"Černač, Tone"
 http://www.wikidata.org/entity/Q12784617,"Černe, Andrej"
 http://www.wikidata.org/entity/Q12784915,"Černe, Anton"
 http://www.wikidata.org/entity/Q28876751,"Černe, Damjana"
 http://www.wikidata.org/entity/Q61827441,"Černe, Dušan"
 http://www.wikidata.org/entity/Q18529509,"Černe, Franc"
 http://www.wikidata.org/entity/Q61827426,"Černe, Franc"
 http://www.wikidata.org/entity/Q59815601,"Černe, France"
 http://www.wikidata.org/entity/Q18565778,"Černe, Jakob"
 http://www.wikidata.org/entity/Q18604176,"Černe, Jernej"
 http://www.wikidata.org/entity/Q61827396,"Černe, Marija Serafina"
 http://www.wikidata.org/entity/Q61827368,"Černe, Marijan"
 http://www.wikidata.org/entity/Q19938003,"Černe, Peter"
 http://www.wikidata.org/entity/Q61827347,"Černe, Robert"
 http://www.wikidata.org/entity/Q61827336,"Černe, Stanislav"
 http://www.wikidata.org/entity/Q12805210,"Černe, Valentin"
 http://www.wikidata.org/entity/Q4764490,"Černej, Anica"
 http://www.wikidata.org/entity/Q19938004,"Černej, Darko"
 http://www.wikidata.org/entity/Q12795253,"Černej, Ludvik"
 http://www.wikidata.org/entity/Q61827334,"Černeka, Zvonimir"
 http://www.wikidata.org/entity/Q104524222,"Černelič, Ivanka"
 http://www.wikidata.org/entity/Q12787788,"Černelč, Draga"
 http://www.wikidata.org/entity/Q61827323,"Černet, Mario"
 http://www.wikidata.org/entity/Q12785296,"Černetič, Avgust"
 http://www.wikidata.org/entity/Q18604239,"Černi, Josip"
 http://www.wikidata.org/entity/Q20522988,"Černic, Karlo"
 http://www.wikidata.org/entity/Q2738908,"Černic, Matej"
 http://www.wikidata.org/entity/Q18645589,"Černic, Vinko"
 http://www.wikidata.org/entity/Q2263763,"Černigoj, Avgust"
 http://www.wikidata.org/entity/Q61827312,"Černigoj, Evgen Adolf Danilo"
 http://www.wikidata.org/entity/Q12789205,"Černigoj, Franc"
 http://www.wikidata.org/entity/Q18604166,"Černigoj, Jaroslav"
 http://www.wikidata.org/entity/Q12796643,"Černigoj, Milan"
 http://www.wikidata.org/entity/Q18644778,"Černigoj, Mirko"
 http://www.wikidata.org/entity/Q61827296,"Černigoj, Pavla"
 http://www.wikidata.org/entity/Q18644946,"Černigoj, Polde"
 http://www.wikidata.org/entity/Q18645441,"Černigoj, Teodor"
 http://www.wikidata.org/entity/Q12805566,"Černigoj, Venčeslav"
 http://www.wikidata.org/entity/Q61827283,"Černivan, Jernej"
 http://www.wikidata.org/entity/Q61827273,"Černivan, Peter"
 http://www.wikidata.org/entity/Q104524230,"Černivec, Josip"
 http://www.wikidata.org/entity/Q61282526,"Černič, Ferdinand"
 http://www.wikidata.org/entity/Q12796817,"Černič, Mirko"
 http://www.wikidata.org/entity/Q12805719,"Černo, Viljem"
 http://www.wikidata.org/entity/Q159880,"Černy, Adolf"
 http://www.wikidata.org/entity/Q18508074,"Čertov, Jožica"
 http://www.wikidata.org/entity/Q12784911,"Červ, Anton"
 http://www.wikidata.org/entity/Q61827248,"Červ, Franc"
 http://www.wikidata.org/entity/Q61827259,"Červ, Janez Evangelist"
 http://www.wikidata.org/entity/Q61827245,"Červar, Simon"
 http://www.wikidata.org/entity/Q12800735,"Červek, Sandi"
 http://www.wikidata.org/entity/Q12786111,"Čerček, Bojan"
 http://www.wikidata.org/entity/Q18488151,"Česen, Aleš"
 http://www.wikidata.org/entity/Q19938006,"Česen, Frank"
 http://www.wikidata.org/entity/Q2032509,"Česen, Tomo"
 http://www.wikidata.org/entity/Q17410013,"Česnik, Ivo"
 http://www.wikidata.org/entity/Q12023491,"Česnik, Janko"
 http://www.wikidata.org/entity/Q61827226,"Česnik, Silvester"
 http://www.wikidata.org/entity/Q18488270,"Četina, Alojz"
 http://www.wikidata.org/entity/Q10862314,"Čeč, Antonija"
 http://www.wikidata.org/entity/Q18608674,"Čeč, Karel"
 http://www.wikidata.org/entity/Q12795322,"Čeč, Luka"
 http://www.wikidata.org/entity/Q18645142,"Češko, Sandi"
 http://www.wikidata.org/entity/Q61827240,"Češnik, Dragotin"
 http://www.wikidata.org/entity/Q61827007,"Češornja, Anton"
 http://www.wikidata.org/entity/Q61827172,"Češčut, Jožef"
 http://www.wikidata.org/entity/Q61827154,"Češčut, Marija"
 http://www.wikidata.org/entity/Q61826965,"Čibej, Edmund"
 http://www.wikidata.org/entity/Q12789346,"Čibej, Franjo"
 http://www.wikidata.org/entity/Q18608675,"Čigon, Karel"
 http://www.wikidata.org/entity/Q104524233,"Činč, Miroslav"
 http://www.wikidata.org/entity/Q18644608,"Čiolič, Matija"
 http://www.wikidata.org/entity/Q12784417,"Čižek, Alojzij"
 http://www.wikidata.org/entity/Q4712396,"Čižman, Albin"
 http://www.wikidata.org/entity/Q12784788,"Čižman, Anton Edvard"
 http://www.wikidata.org/entity/Q12792734,"Čižman, Jožef"
 http://www.wikidata.org/entity/Q1365887,"Čižman, Tomaž"
 http://www.wikidata.org/entity/Q66439507,"Čobal, Bogdan"
 http://www.wikidata.org/entity/Q18644630,"Čobal, Melhijor"
 http://www.wikidata.org/entity/Q8075592,"Čoh, Zvonko"
 http://www.wikidata.org/entity/Q12784436,"Čok, Amalija"
 http://www.wikidata.org/entity/Q12784613,"Čok, Andrej"
 http://www.wikidata.org/entity/Q12784621,"Čok, Andrej"
 http://www.wikidata.org/entity/Q19938014,"Čok, Anica"
 http://www.wikidata.org/entity/Q12784912,"Čok, Anton"
 http://www.wikidata.org/entity/Q12784935,"Čok, Antonija"
 http://www.wikidata.org/entity/Q18529466,"Čok, Franc Svobodin"
 http://www.wikidata.org/entity/Q12791601,"Čok, Ivan Marija"
 http://www.wikidata.org/entity/Q12792346,"Čok, Jelica"
 http://www.wikidata.org/entity/Q12792996,"Čok, Jožef"
 http://www.wikidata.org/entity/Q18608676,"Čok, Karel"
 http://www.wikidata.org/entity/Q12795243,"Čok, Lucija"
 http://www.wikidata.org/entity/Q12796526,"Čok, Mihael"
 http://www.wikidata.org/entity/Q73042216,"Čok, Radovan"
 http://www.wikidata.org/entity/Q18645422,"Čok, Stanko"
 http://www.wikidata.org/entity/Q18643128,"Čok, Vida"
 http://www.wikidata.org/entity/Q12784620,"Čokl, Andrej"
 http://www.wikidata.org/entity/Q12787720,"Čolnik, Dominik"
 http://www.wikidata.org/entity/Q28858466,"Čolnik, Sandi"
 http://www.wikidata.org/entity/Q12784916,"Čop, Anton"
 http://www.wikidata.org/entity/Q891159,"Čop, Bojan"
 http://www.wikidata.org/entity/Q12788086,"Čop, Dušan"
 http://www.wikidata.org/entity/Q12789281,"Čop, Franci"
 http://www.wikidata.org/entity/Q1230878,"Čop, Iztok"
 http://www.wikidata.org/entity/Q12791839,"Čop, Jaka"
 http://www.wikidata.org/entity/Q18587278,"Čop, Janez"
 http://www.wikidata.org/entity/Q17295231,"Čop, Joža"
 http://www.wikidata.org/entity/Q2441000,"Čop, Matija"
 http://www.wikidata.org/entity/Q18571722,"Čopi, Ambrož"
 http://www.wikidata.org/entity/Q12804262,"Čopi, Tomaž"
 http://www.wikidata.org/entity/Q12790884,"Čopič, Henrik"
 http://www.wikidata.org/entity/Q12796014,"Čopič, Martin"
 http://www.wikidata.org/entity/Q12796647,"Čopič, Milan"
 http://www.wikidata.org/entity/Q12805565,"Čopič, Venceslav"
 http://www.wikidata.org/entity/Q12807298,"Čopič, Špelca"
 http://www.wikidata.org/entity/Q12784162,"Čotar, Albin"
 http://www.wikidata.org/entity/Q12786292,"Čotar, Boža"
 http://www.wikidata.org/entity/Q12787287,"Čotar, Danijel"
 http://www.wikidata.org/entity/Q61826959,"Čotar, Marij"
 http://www.wikidata.org/entity/Q12790423,"Čremošnik, Gregor"
 http://www.wikidata.org/entity/Q88384840,"Črepinko, Robert"
 http://www.wikidata.org/entity/Q88384845,"Čretnik, Ignacij"
 http://www.wikidata.org/entity/Q12789020,"Črnagoj, Fran"
 http://www.wikidata.org/entity/Q73042313,"Črne, Slavko"
 http://www.wikidata.org/entity/Q18604240,"Črnigoj, Josip"
 http://www.wikidata.org/entity/Q12798140,"Črnilogar, Otmar"
 http://www.wikidata.org/entity/Q18507536,"Črnivec, Anton"
 http://www.wikidata.org/entity/Q61826936,"Črnoja, Peter Virgil"
 http://www.wikidata.org/entity/Q12794001,"Črnologar, Konrad"
 http://www.wikidata.org/entity/Q12789211,"Črnugelj, Franc"
 http://www.wikidata.org/entity/Q12791683,"Črt, Ivan"
 http://www.wikidata.org/entity/Q73042373,"Čuden, Drago"
 http://www.wikidata.org/entity/Q12792920,"Čuden, Jože"
 http://www.wikidata.org/entity/Q12795877,"Čuden, Marjan"
 http://www.wikidata.org/entity/Q18608727,"Čufar, Katarina"
 http://www.wikidata.org/entity/Q3295712,"Čufar, Martina"
 http://www.wikidata.org/entity/Q7820867,"Čufar, Tone"
 http://www.wikidata.org/entity/Q18508945,"Čujec, Bibijana"
 http://www.wikidata.org/entity/Q12784138,"Čuk, Albert"
 http://www.wikidata.org/entity/Q61826915,"Čuk, Alfonz"
