oeblbio,oeblid
http://www.wikidata.org/entity/Q797650,D/Devrient-Reinhold_Babette_1863_1940
http://www.wikidata.org/entity/Q804488,B/Bleyer_Jakob_1874_1933
http://www.wikidata.org/entity/Q825733,P/Petri_Bernhard_1767_1853
http://www.wikidata.org/entity/Q826108,W/Wachstein_Bernhard_1868_1935
http://www.wikidata.org/entity/Q830795,V/Vajda_Janos_1827_1897
http://www.wikidata.org/entity/Q838659,W/Wankel_Heinrich_1821_1897
http://www.wikidata.org/entity/Q853095,B/Banki_Donat_1859_1922
http://www.wikidata.org/entity/Q855041,B/Boehm_Karl_1846_1911
http://www.wikidata.org/entity/Q855142,F/Farkas-Boeloen_Alexander_1795_1842
http://www.wikidata.org/entity/Q859946,N/Negyesy_Laszlo_1861_1933
http://www.wikidata.org/entity/Q860232,M/Moreau_Karl_1758_1840
http://www.wikidata.org/entity/Q867158,F/Fritsch_Anton_1832_1913
http://www.wikidata.org/entity/Q868629,K/Kalmar-Wolf_Paula_1880_1931
http://www.wikidata.org/entity/Q872700,S/Strobl_Gabriel_1846_1925
http://www.wikidata.org/entity/Q874595,A/Aigner_Josef-Matthias_1818_1886
http://www.wikidata.org/entity/Q874534,L/Liebieg_Johann_1802_1870
http://www.wikidata.org/entity/Q874804,S/Schoenerer_Mathias_1807_1881
http://www.wikidata.org/entity/Q877340,K/Kautz_Gyula_1829_1909
http://www.wikidata.org/entity/Q879592,W/Wels_Rudolf_1882_1944
http://www.wikidata.org/entity/Q886161,S/Schedius_Lajos-Janos_1768_1847
http://www.wikidata.org/entity/Q898557,L/Liechtenstein_Franz_1802_1887
http://www.wikidata.org/entity/Q904968,R/Radziszewski_Bronislaw_1838_1914
http://www.wikidata.org/entity/Q905323,W/Weiner_Richard_1884_1937
http://www.wikidata.org/entity/Q920009,P/Paal_Laszlo_1846_1879
http://www.wikidata.org/entity/Q924890,K/Klicka_Josef_1855_1937
http://www.wikidata.org/entity/Q927190,K/Kisfaludy_Karoly_1788_1830
http://www.wikidata.org/entity/Q948995,H/Haynald_Ludwig_1816_1891
http://www.wikidata.org/entity/Q959789,P/Proksch_Josef_1794_1864
http://www.wikidata.org/entity/Q965854,R/Raday-Rada_Gedeon_1841_1883
http://www.wikidata.org/entity/Q970945,D/Dembinski_Henryk_1791_1864
http://www.wikidata.org/entity/Q973928,G/Gregorcic_Simon_1844_1906
http://www.wikidata.org/entity/Q974132,E/Esterhazy_Paul-Anton_1785_1866
http://www.wikidata.org/entity/Q977839,P/Pawlikowski_Tadeusz_1861_1915
http://www.wikidata.org/entity/Q979863,F/Filarszky_Nandor_1858_1941
http://www.wikidata.org/entity/Q986949,D/Dery_Juliane_1864_1899
http://www.wikidata.org/entity/Q986959,D/Dery_Rosa_1793_1872
http://www.wikidata.org/entity/Q991533,E/Esterhazy-Galantha_Miksa-Ernoe-Moric_1837_1883
http://www.wikidata.org/entity/Q992280,G/Gangl_Alojz_1859_1935
http://www.wikidata.org/entity/Q993638,P/Pammer_Bruno_1866_1924
http://www.wikidata.org/entity/Q994802,F/Friedjung_Josef-K_1871_1946
http://www.wikidata.org/entity/Q996853,P/Piffl_Otto_1866_1926
http://www.wikidata.org/entity/Q1000385,M/Maierhofer-Gruenbuehel_Ferdinand_1798_1869
http://www.wikidata.org/entity/Q1007128,G/Gaal_Georg_1783_1855
http://www.wikidata.org/entity/Q1028890,L/Lorinser_Gustav_1811_1863
http://www.wikidata.org/entity/Q1033420,H/Hampel_Josef_1849_1913
http://www.wikidata.org/entity/Q1034418,H/Haubner_Matthaeus_1794_1880
http://www.wikidata.org/entity/Q1036002,H/Heuffel_Johann_1800_1857
http://www.wikidata.org/entity/Q1036805,A/Auboeck_Carl_1900_1957
http://www.wikidata.org/entity/Q1036765,R/Reichel_Karl-Anton_1874_1944
http://www.wikidata.org/entity/Q1037272,C/Chorinsky_Karl_1828_1897
http://www.wikidata.org/entity/Q1037808,H/Hollo_Barnabas_1866_1917
http://www.wikidata.org/entity/Q1038071,S/Seutter-Loetzen_Carl-Friedrich_1820_1892
http://www.wikidata.org/entity/Q1038315,G/Goebel_Carl_1824_1899
http://www.wikidata.org/entity/Q1039342,L/Lafite_Carl_1830_1900
http://www.wikidata.org/entity/Q1039439,W/Wegenstein_Carl-Leopold_1858_1937
http://www.wikidata.org/entity/Q1039823,M/Moser_Karl_1873_1939
http://www.wikidata.org/entity/Q1040606,S/Siegel_Carl_1872_1943
http://www.wikidata.org/entity/Q1040717,S/Stooss_Carl_1849_1934
http://www.wikidata.org/entity/Q1041068,D/Doderer_Wilhelm_1825_1900
http://www.wikidata.org/entity/Q1042224,L/Lasinio_Carlo_1759_1838
http://www.wikidata.org/entity/Q1048322,S/Spiss_Cassian_1866_1905
http://www.wikidata.org/entity/Q1049552,M/Malinowski_Lucjan_1839_1898
http://www.wikidata.org/entity/Q1059214,B/Bloch_Chajim_1881_1973
http://www.wikidata.org/entity/Q1066423,W/Wilda_Charles_1854_1907
http://www.wikidata.org/entity/Q1099409,R/Rannicher_Jakob_1823_1875
http://www.wikidata.org/entity/Q1101059,L/Lumnitzer_Johann-Georg_1783_1864
http://www.wikidata.org/entity/Q1101150,W/Weitzer_Johann_1831_1902
http://www.wikidata.org/entity/Q1101556,F/Fabini_Joseph-Samuel_1794_1877
http://www.wikidata.org/entity/Q1101631,K/Kundek_Josip_1809_1857
http://www.wikidata.org/entity/Q1102385,P/Palarik_Jan_1822_1870
http://www.wikidata.org/entity/Q1104991,K/Karsay-Teth_Sandor_1814_1902
http://www.wikidata.org/entity/Q1104884,S/Simbschen_Karl_1794_1870
http://www.wikidata.org/entity/Q1105947,K/Kecskemethy-Csapo_Istvan_1864_1938
http://www.wikidata.org/entity/Q1106763,P/Panizza_Bartolomeo_1785_1867
http://www.wikidata.org/entity/Q1107593,K/Kerpely-Krassai_Antal_1837_1907
http://www.wikidata.org/entity/Q1109745,K/Kiss_Janos_1770_1846
http://www.wikidata.org/entity/Q1111591,K/Kiss_Balint_1802_1868
http://www.wikidata.org/entity/Q1116264,G/Grutsch_Franz-Xaver_1810_1882
http://www.wikidata.org/entity/Q1119026,K/Korizmics_Laszlo_1816_1886
http://www.wikidata.org/entity/Q1119557,K/Kosutany_Tamas_1848_1915
http://www.wikidata.org/entity/Q1295723,S/Szelestey_Laszlo_1821_1875
http://www.wikidata.org/entity/Q1297552,S/Szerelmey_Miklos_1802_1875
http://www.wikidata.org/entity/Q1300694,S/Szuper_Karoly_1821_1892
http://www.wikidata.org/entity/Q1317757,T/Telepy_Gyoergy_1800_1885
http://www.wikidata.org/entity/Q1321227,T/Timon-Schmerrhoff-Szedlicsna_Akos_1850_1925
http://www.wikidata.org/entity/Q1322958,T/Tormay-Nadudvar_Bela_1839_1906
http://www.wikidata.org/entity/Q1323700,T/Trattner-Petroza_Janos-Tamas_1789_1824
http://www.wikidata.org/entity/Q1326046,T/Tabori_Robert_1855_1906
http://www.wikidata.org/entity/Q1337199,V/Vacano_Emil-Mario_1840_1892
http://www.wikidata.org/entity/Q1339893,P/Petter_Franz-Xaver_1791_1866
http://www.wikidata.org/entity/Q1344133,V/Vraz_Enrique-Stanislav_1860_1932
http://www.wikidata.org/entity/Q1351908,M/Maier_Erich-August_1894_1945
http://www.wikidata.org/entity/Q1352270,G/Gierach_Erich-Clemens_1881_1943
http://www.wikidata.org/entity/Q1354042,B/Bowitsch_Ludwig_1818_1889
http://www.wikidata.org/entity/Q1354569,K/Klima_Ladislav_1878_1928
http://www.wikidata.org/entity/Q1355366,H/Hiller_Karl_1846_1905
http://www.wikidata.org/entity/Q1358314,G/Goll_Ernst_1887_1912
http://www.wikidata.org/entity/Q1358516,H/Hartmann-Franzenshuld_Ernst_1840_1884
http://www.wikidata.org/entity/Q1359050,K/Kratzmann_Ernst_1889_1950
http://www.wikidata.org/entity/Q1359304,L/Ludwig_Ernst_1842_1915
http://www.wikidata.org/entity/Q1360946,W/Walterskirchen_Ernst_1829_1891
http://www.wikidata.org/entity/Q1363109,K/Kerber_Erwin_1891_1943
http://www.wikidata.org/entity/Q1371095,A/Agricola_Karl_1779_1852
http://www.wikidata.org/entity/Q1372606,H/Herz_Eugen_1875_1944
http://www.wikidata.org/entity/Q1378548,I/Ivekovic_Oton_1869_1939
http://www.wikidata.org/entity/Q1379284,S/Sioly_Johann_1843_1911
http://www.wikidata.org/entity/Q1384617,S/Schmid_Siegfried_1774_1859
http://www.wikidata.org/entity/Q1386959,J/Jordan_Richard_1847_1922
http://www.wikidata.org/entity/Q1392803,F/Findeisen_Julius_1809_1879
http://www.wikidata.org/entity/Q1399584,B/Beschorner_Alexander-Mathias_1856_1935
http://www.wikidata.org/entity/Q1399788,U/Unger_Emil_1883_1945
http://www.wikidata.org/entity/Q1401906,V/Vargha-Goerzsoeny_Gyula_1853_1929
http://www.wikidata.org/entity/Q1402629,H/Heinrich_August_1794_1822
http://www.wikidata.org/entity/Q1405123,B/Birnbaum_Ferdinand_1892_1947
http://www.wikidata.org/entity/Q1405267,F/Fellner_Ferdinand-I_1815_1871
http://www.wikidata.org/entity/Q1405551,A/Andrian-Werburg_Ferdinand_1835_1914
http://www.wikidata.org/entity/Q1405443,J/Jergitsch_Ferdinand_1836_1900
http://www.wikidata.org/entity/Q1405568,L/Lotheissen_Ferdinand_1833_1887
http://www.wikidata.org/entity/Q1406122,L/Livadic-Wiesner_Ferdo_1799_1878
http://www.wikidata.org/entity/Q1413193,L/Lorenzoni_Franz_1890_1948
http://www.wikidata.org/entity/Q1413735,L/Lessiak_Primus_1878_1937
http://www.wikidata.org/entity/Q1418033,G/Gschiel_Jakob_1821_1908
http://www.wikidata.org/entity/Q1420596,V/Vay-Vaja-Luskod_Peter_1864_1948
http://www.wikidata.org/entity/Q1421291,S/Scheiger_Josef_1801_1886
http://www.wikidata.org/entity/Q1425715,V/Veroe_Gyoergy_1857_1941
http://www.wikidata.org/entity/Q1429694,G/Groeger_Florian_1871_1927
http://www.wikidata.org/entity/Q1431765,M/Medinger_Johann_1846_1908
http://www.wikidata.org/entity/Q1432986,W/Winterstein_Robert_1874_1940
http://www.wikidata.org/entity/Q1442389,S/Smolka_Franciszek_1810_1899
http://www.wikidata.org/entity/Q1445657,E/Erben_Wilhelm_1864_1933
http://www.wikidata.org/entity/Q1446186,B/Barwig_Franz_1868_1931
http://www.wikidata.org/entity/Q1446377,H/Hofmann_Franz-Bruno_1869_1926
http://www.wikidata.org/entity/Q1446888,G/Gaul_Franz_1802_1874
http://www.wikidata.org/entity/Q1447016,G/Graeffer_Franz_1785_1852
http://www.wikidata.org/entity/Q1447267,H/Hlawati_Franz_1868_1940
http://www.wikidata.org/entity/Q1447367,H/Hoefer-Feldsturm_Franz_1861_1918
http://www.wikidata.org/entity/Q1447419,I/Innerkofler_Franz_1834_1898
http://www.wikidata.org/entity/Q1447485,D/Dobiaschofsky_Franz-Josef_1818_1867
http://www.wikidata.org/entity/Q1447761,K/Keim_Franz_1840_1918
http://www.wikidata.org/entity/Q1448015,L/Lefler_Franz_1831_1898
http://www.wikidata.org/entity/Q1448232,M/Maier-Melnhof_Franz_1810_1889
http://www.wikidata.org/entity/Q1448425,O/Obert_Franz_1828_1908
http://www.wikidata.org/entity/Q1448626,Q/Quidenus_Franz_1871_1936
http://www.wikidata.org/entity/Q1449090,S/Slama_Franz_1885_1938
http://www.wikidata.org/entity/Q1449705,P/Prochaska_Frantisek-X_1740_1815
http://www.wikidata.org/entity/Q1449726,S/Schweickhardt_Franz-Xav-Joseph_1794_1858
http://www.wikidata.org/entity/Q1452417,L/Liewehr_Fred_1909_1993
http://www.wikidata.org/entity/Q1453341,M/Masek_Karel_1867_1922
http://www.wikidata.org/entity/Q1457027,B/Bognar_Friederike_1840_1914
http://www.wikidata.org/entity/Q1458930,E/Ehrbar_Friedrich_1827_1905
http://www.wikidata.org/entity/Q1459126,B/Bondy_Ottilie_1832_1921
http://www.wikidata.org/entity/Q1459471,S/Schultz_Wolfgang_1881_1936
http://www.wikidata.org/entity/Q1460737,R/Rottenberger_Friedrich-Leo_1872_1938
http://www.wikidata.org/entity/Q1460857,V/Volf_Gyoergy_1843_1897
http://www.wikidata.org/entity/Q1461564,V/Vago_Jozsef_1877_1947
http://www.wikidata.org/entity/Q1461926,S/Schey-Koromla_Friedrich_1815_1881
http://www.wikidata.org/entity/Q1461974,S/Schloegl_Friedrich_1821_1892
http://www.wikidata.org/entity/Q1463376,P/Panwitz_Friedrich-Wilhelm_1788_1852
http://www.wikidata.org/entity/Q1463697,F/Fischer_Friedrich_1826_1907
http://www.wikidata.org/entity/Q1463897,M/Mueller_Friedrich_1822_1892
http://www.wikidata.org/entity/Q1465263,W/Wittmann-Denglaz_Anton_1771_1842
http://www.wikidata.org/entity/Q1470015,M/Moser_Josef_1812_1893
http://www.wikidata.org/entity/Q1472256,O/Oereg_Janos_1838_1911
http://www.wikidata.org/entity/Q1474661,W/Waibel_Johann-Georg_1828_1908
http://www.wikidata.org/entity/Q1475209,S/Schumacher-Taennengau_Albert_1844_1913
http://www.wikidata.org/entity/Q1477739,B/Biebl_Richard_1908_1974
http://www.wikidata.org/entity/Q1478571,K/Kopal_Karl_1788_1848
http://www.wikidata.org/entity/Q1479021,S/Schloegl_Nivard_1864_1939
http://www.wikidata.org/entity/Q1480173,E/Ehrlich_Georg_1897_1966
http://www.wikidata.org/entity/Q1484417,D/Dellegrazie_Marie-Eugenie_1864_1931
http://www.wikidata.org/entity/Q1504682,R/Revere_Giuseppe_1812_1889
http://www.wikidata.org/entity/Q1504963,B/Busson_Paul_1873_1924
http://www.wikidata.org/entity/Q1505883,S/Schmiedl_Georg_1855_1929
http://www.wikidata.org/entity/Q1507434,K/Kellner_Leon_1859_1928
http://www.wikidata.org/entity/Q1523986,H/Helmer_Gilbert_1864_1944
http://www.wikidata.org/entity/Q1526928,I/Inama-Sternegg_Johann-Paul_1877_1950
http://www.wikidata.org/entity/Q1545988,H/Hanausek_Gustav_1855_1927
http://www.wikidata.org/entity/Q1553553,G/Goldschmiedt_Guido_1850_1915
http://www.wikidata.org/entity/Q1555348,H/Huyn_Johann-Karl_1812_1889
http://www.wikidata.org/entity/Q1555941,H/Heider_Gustav_1819_1897
http://www.wikidata.org/entity/Q1508974,K/Karpeles_Georges_1882_1945
http://www.wikidata.org/entity/Q1509833,S/Schwarzwald_Hermann_1871_1939
http://www.wikidata.org/entity/Q1515979,P/Pichler_Josef_1765_1854
http://www.wikidata.org/entity/Q1516528,W/Woerndl_Paulus_1894_1944
http://www.wikidata.org/entity/Q1518236,R/Roll_Karl_1850_1934
http://www.wikidata.org/entity/Q1523155,K/Krismanic_Gideon_1817_1876
http://www.wikidata.org/entity/Q1526373,S/Schoeffel_Joseph_1832_1910
http://www.wikidata.org/entity/Q1526588,L/Linzinger_Ludwig_1860_1929
http://www.wikidata.org/entity/Q1541511,M/Mentasti_Alois_1887_1958
http://www.wikidata.org/entity/Q1544905,P/Pacher-Theinburg_Gustav_1839_1927
http://www.wikidata.org/entity/Q1555255,S/Schwerzek_Carl_1848_1918
http://www.wikidata.org/entity/Q1556048,J/Jungbauer_Gustav_1886_1942
http://www.wikidata.org/entity/Q1556644,M/Metnitz_Gustav_1862_1915
http://www.wikidata.org/entity/Q1557607,L/Larwin_Hans_1873_1938
http://www.wikidata.org/entity/Q1567383,I/Ivic_Aleksa_1881_1948
http://www.wikidata.org/entity/Q1578500,A/Ankwicz-Kleehoven_Hans_1883_1962
http://www.wikidata.org/entity/Q1581792,P/Piffrader_Johann_1888_1950
http://www.wikidata.org/entity/Q1583156,T/Theuer_Max_1878_1949
http://www.wikidata.org/entity/Q1597021,D/Demelius_Heinrich_1893_1987
http://www.wikidata.org/entity/Q1597289,F/Faerber_Heinrich_1864_1942
http://www.wikidata.org/entity/Q1597354,G/Glax_Heinrich_1808_1879
http://www.wikidata.org/entity/Q1597358,G/Gleissner_Heinrich_1893_1984
http://www.wikidata.org/entity/Q1598079,K/Kretschmayr_Heinrich_1870_1939
http://www.wikidata.org/entity/Q1598532,R/Rauchinger_Heinrich_1858_1942
http://www.wikidata.org/entity/Q1599504,D/Drasche-Wartinberg_Heinrich_1811_1880
http://www.wikidata.org/entity/Q1602977,M/Muehlberger_Karl_1857_1944
http://www.wikidata.org/entity/Q1606172,H/Herzfelder_Henriette_1865_1927
http://www.wikidata.org/entity/Q1609050,S/Schimkowitz_Herbert_1898_1938
http://www.wikidata.org/entity/Q1610874,K/Krackowizer_Hermann_1846_1914
http://www.wikidata.org/entity/Q1612241,N/Neefe_Hermann-Josef_1790_1854
http://www.wikidata.org/entity/Q1622781,K/Kofler_Wilhelmine_1802_1866
http://www.wikidata.org/entity/Q1638547,S/Scholley_Otto_1823_1907
http://www.wikidata.org/entity/Q1657516,B/Bischoff-Altenstern_Ignaz-Rud_1784_1850
http://www.wikidata.org/entity/Q1657438,K/Keiblinger_Ignaz_1797_1869
http://www.wikidata.org/entity/Q1657490,M/Mitterer_Ignaz_1850_1924
http://www.wikidata.org/entity/Q1657578,S/Schoenfeld_Ignaz_1778_1839
http://www.wikidata.org/entity/Q1658355,S/Schober_Ildefons_1849_1918
http://www.wikidata.org/entity/Q1659479,N/Nauheimer_Stefanie_1868_1946
http://www.wikidata.org/entity/Q1660130,F/Flir_Alois-Kasimir_1805_1859
http://www.wikidata.org/entity/Q1666420,H/Hoffinger_Johann-Bapt_1825_1879
http://www.wikidata.org/entity/Q1673492,S/Seidlitz_Julius_1814_1857
http://www.wikidata.org/entity/Q1673936,H/Hopfner_Isidor_1858_1937
http://www.wikidata.org/entity/Q1675600,P/Prijatelj_Ivan_1875_1937
http://www.wikidata.org/entity/Q1675835,S/Singer_Petrus-Alcantara_1810_1882
http://www.wikidata.org/entity/Q1677477,F/Feldhammer_Jacob_1882_1944
http://www.wikidata.org/entity/Q1679356,S/Sket_Jakob_1852_1912
http://www.wikidata.org/entity/Q1680904,S/Steinwender_Otto_1847_1921
http://www.wikidata.org/entity/Q1681915,S/Sonndorfer_Rudolf_1839_1910
http://www.wikidata.org/entity/Q1689210,H/Henneberg_Johann-Bapt_1769_1822
http://www.wikidata.org/entity/Q1689539,K/Kafka_Heinrich_1844_1917
http://www.wikidata.org/entity/Q1689823,P/Polivka_Jiri_1858_1933
http://www.wikidata.org/entity/Q1690678,L/Lanna_Adalbert_1805_1866
http://www.wikidata.org/entity/Q1692588,S/Schindler-Schindelheim_Johann-Bapt_1802_1890
http://www.wikidata.org/entity/Q1693263,M/Mahlknecht_Johann-Dominik_1793_1876
http://www.wikidata.org/entity/Q1693397,L/Lamprecht_Johann-Ev_1816_1895
http://www.wikidata.org/entity/Q1695203,K/Krahuletz_Johann_1848_1928
http://www.wikidata.org/entity/Q1695246,L/Lachmayr_Johann_1850_1915
http://www.wikidata.org/entity/Q1695335,D/Deinhard-Deinhardstein_Johann-Ludwig_1790_1859
http://www.wikidata.org/entity/Q1695421,M/Manschgo_Johann_1800_1867
http://www.wikidata.org/entity/Q1695657,H/oebl_H_9/Hoechle_Johann-Nepomuk_1790_1835
http://www.wikidata.org/entity/Q1695715,N/Nordmann_Johann_1820_1887
http://www.wikidata.org/entity/Q1695766,P/Peisker_Johannes_1851_1933
http://www.wikidata.org/entity/Q1696466,H/Hildenbrand_Valentin-Johann_1763_1818
http://www.wikidata.org/entity/Q1696478,K/Kraemer_Johann-Viktor_1861_1949
http://www.wikidata.org/entity/Q1697237,B/Benk_Johannes_1844_1914
http://www.wikidata.org/entity/Q1697992,G/Gfoellner_Johannes-Maria_1867_1941
http://www.wikidata.org/entity/Q1698208,R/Raffl_Johannes_1858_1927
http://www.wikidata.org/entity/Q1701713,A/Allesch_Theodor_1898_1991
http://www.wikidata.org/entity/Q1703487,B/Biebl_Rudolf_1820_1895
http://www.wikidata.org/entity/Q1704498,D/Donabaum_Josef_1861_1936
http://www.wikidata.org/entity/Q1704534,E/Engel_Josef_1816_1899
http://www.wikidata.org/entity/Q1704970,K/Kepplinger_Josef_1849_1898
http://www.wikidata.org/entity/Q1705015,K/Koller_Josef_1872_1945
http://www.wikidata.org/entity/Q1705056,K/Kreutzinger_Josef_1757_1829
http://www.wikidata.org/entity/Q1705373,N/Neuwirth_Josef_1855_1934
http://www.wikidata.org/entity/Q1706146,D/Doblhoff-Dier_Josef_1844_1928
http://www.wikidata.org/entity/Q1706840,D/Delmont_Josef_1873_1935
http://www.wikidata.org/entity/Q1707645,M/Misson_Josef_1803_1875
http://www.wikidata.org/entity/Q1709872,L/Lichtenberg_Reinhold_1865_1927
http://www.wikidata.org/entity/Q1712667,H/Haagn_Julius_1844_1925
http://www.wikidata.org/entity/Q1712894,P/Popp_Julius_1849_1902
http://www.wikidata.org/entity/Q1712898,P/Price_Julius_1833_1893
http://www.wikidata.org/entity/Q1713108,H/Horst_Julius_1829_1904
http://www.wikidata.org/entity/Q1715553,P/Perutz_Alfred_1885_1934
http://www.wikidata.org/entity/Q1720679,H/Hanslik_Rudolf_1907_1982
http://www.wikidata.org/entity/Q1721838,G/Gloning_Kajetan-Alois_1836_1910
http://www.wikidata.org/entity/Q1725663,H/Hoerfarter_Matthaeus_1817_1896
http://www.wikidata.org/entity/Q1729462,J/Jarl-Sakellarios_Karin_1885_1948
http://www.wikidata.org/entity/Q1730228,A/Adrian_Karl_1861_1949
http://www.wikidata.org/entity/Q1731162,F/Fritsch_Karl_1855_1926
http://www.wikidata.org/entity/Q1731490,H/Hugelmann_Karl_1844_1930
http://www.wikidata.org/entity/Q1731877,K/Kaniak_Karl_1872_1931
http://www.wikidata.org/entity/Q1732098,K/Kritek_Karl_1861_1928
http://www.wikidata.org/entity/Q1732314,K/Koch_Carl-Matthias_1807_1876
http://www.wikidata.org/entity/Q1732571,P/Pembaur_Karl-Maria_1876_1939
http://www.wikidata.org/entity/Q1732575,P/Pesta_Karl_1871_1945
http://www.wikidata.org/entity/Q1733405,F/Fischer_Karl-Wilhelm_1800_1873
http://www.wikidata.org/entity/Q1733593,F/Franck_Karl_1806_1867
http://www.wikidata.org/entity/Q1735879,K/Kozeluch_Katharina_1785_1858
http://www.wikidata.org/entity/Q1736030,E/Escherich_Katharina_1855_1916
http://www.wikidata.org/entity/Q29018035,S/Schreder_Karl_1863_1924
http://www.wikidata.org/entity/Q29054185,S/Sernec_Josip_1844_1925
http://www.wikidata.org/entity/Q29080087,R/Rodakowski_Josef_1830_1912
http://www.wikidata.org/entity/Q29243864,M/Marcher_Matthias_1853_1926
http://www.wikidata.org/entity/Q29365212,L/Lang_Eduard_1841_1916
http://www.wikidata.org/entity/Q29421229,U/Ulrich-Trenkheim_Heinrich_1847_1914
http://www.wikidata.org/entity/Q29646471,K/Kuwasseg_Leopold_1804_1862
http://www.wikidata.org/entity/Q29843709,K/Klima_Jiri-Vaclav_1874_1948
http://www.wikidata.org/entity/Q30101934,M/Margo_Celia_1866_1942
http://www.wikidata.org/entity/Q30336918,R/Rotter_Frantisek_1831_1895
http://www.wikidata.org/entity/Q30611404,N/Novak_Lajos_1855_1917
http://www.wikidata.org/entity/Q31164874,B/Budinszky_Alexander_1844_1900
http://www.wikidata.org/entity/Q31198548,L/Langhoffer_August_1861_1940
http://www.wikidata.org/entity/Q31199827,P/Pejacsevich-Veroecze_Julian_1833_1906
http://www.wikidata.org/entity/Q36104847,S/Schuler_Carl-Franz_1851_1917
http://www.wikidata.org/entity/Q37636711,S/Schwarz_Kurt-Leo_1909_1983
http://www.wikidata.org/entity/Q37734967,J/Jerabek_Vaclav_1845_1931
http://www.wikidata.org/entity/Q38077867,H/Helfer_Johann-Wilhelm_1810_1840
http://www.wikidata.org/entity/Q39445751,S/Schubert_Ferdinand_1824_1853
http://www.wikidata.org/entity/Q39526405,M/Mantler_August_1830_1914
